id_empleado,nombre,depto,superior,marca,etiqueta
12,Édouard Manet,Producción,Caravaggio,2026-03-11 14:02:11,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-11 14:06:09,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-11 14:10:41,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-11 14:18:57,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-11 14:30:33,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-11 16:55:07,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-11 17:03:49,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-03-11 17:06:00,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-11 17:06:27,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-11 17:21:19,salida
1,Claude Monet,Dirección,N/A,2026-03-11 18:09:30,salida
3,Mary Cassatt,Administración,Claude Monet,2026-03-11 18:24:21,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-11 20:42:33,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-11 20:44:44,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-11 20:49:38,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-03-11 20:52:05,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-11 20:53:00,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-11 20:57:09,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-03-11 20:58:54,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-11 21:00:40,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-11 21:02:53,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-11 21:13:51,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-11 21:16:27,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-11 21:21:12,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-11 21:43:06,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-12 05:44:52,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-12 05:57:22,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-12 05:59:23,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-12 05:59:30,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-12 05:59:35,salida
10,Pablo Picasso,Producción,Caravaggio,2026-03-12 05:59:40,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-03-12 06:00:47,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-12 06:01:12,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-03-12 06:07:47,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-12 06:09:43,entrada
40,Georges Seurat,Producción,Caravaggio,2026-03-12 06:11:17,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-12 06:11:28,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-12 06:12:27,entrada
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-12 06:49:44,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-03-12 07:41:00,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-03-12 07:41:26,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-12 07:42:07,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-12 07:45:45,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-12 07:50:04,entrada
1,Claude Monet,Dirección,N/A,2026-03-12 07:57:11,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-12 13:44:36,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-12 13:47:29,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-12 13:50:49,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-12 13:51:20,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-12 13:51:34,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-12 13:59:10,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-12 14:01:02,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-12 14:06:20,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-12 14:06:24,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-12 14:12:16,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-03-12 14:12:29,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-12 14:17:47,salida
40,Georges Seurat,Producción,Caravaggio,2026-03-12 14:19:25,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-12 17:06:29,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-03-12 17:08:33,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-12 17:09:01,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-12 17:15:06,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-12 17:23:28,salida
1,Claude Monet,Dirección,N/A,2026-03-12 18:10:26,salida
3,Mary Cassatt,Administración,Claude Monet,2026-03-12 18:13:16,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-03-12 20:42:29,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-12 20:51:33,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-12 20:52:20,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-12 20:58:10,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-12 21:02:34,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-12 21:03:40,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-12 21:05:45,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-12 21:07:02,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-03-12 21:07:38,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-12 21:08:40,incompleto
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-12 21:08:53,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-12 21:13:55,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-12 21:15:13,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-12 21:18:34,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-13 05:43:49,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-13 05:50:25,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-13 05:55:02,entrada
40,Georges Seurat,Producción,Caravaggio,2026-03-13 05:56:18,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-13 05:56:27,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-13 05:56:52,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-13 06:02:52,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-13 06:10:09,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-13 06:11:08,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-13 06:11:54,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-03-13 06:12:16,salida
34,El Greco,Producción,Vincent Van Gogh,2026-03-13 06:16:39,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-13 06:17:37,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-13 06:42:07,entrada
1,Claude Monet,Dirección,N/A,2026-03-13 07:41:25,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-13 07:50:13,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-13 07:51:51,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-13 07:57:35,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-03-13 07:58:19,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-03-13 08:00:22,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-13 13:44:34,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-13 13:50:10,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-13 13:51:00,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-13 13:58:18,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-13 13:59:41,salida
14,Edgar Degas,Producción,Caravaggio,2026-03-13 13:59:45,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-13 14:03:48,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-13 14:04:43,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-13 14:06:27,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-13 14:07:37,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-13 14:10:44,entrada
40,Georges Seurat,Producción,Caravaggio,2026-03-13 14:12:19,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-13 14:17:06,salida
10,Pablo Picasso,Producción,Caravaggio,2026-03-13 14:20:15,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-03-13 16:53:13,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-13 17:10:34,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-13 17:17:09,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-13 17:26:40,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-13 17:27:00,salida
3,Mary Cassatt,Administración,Claude Monet,2026-03-13 17:57:17,salida
1,Claude Monet,Dirección,N/A,2026-03-13 18:14:34,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-13 20:42:47,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-03-13 20:43:46,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-13 20:51:29,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-13 20:53:41,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-13 20:57:37,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-13 20:58:22,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-13 20:59:27,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-13 21:01:39,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-13 21:01:53,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-13 21:03:29,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-13 21:12:08,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-13 21:18:37,salida
10,Pablo Picasso,Producción,Caravaggio,2026-03-14 05:35:49,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-14 05:47:38,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-03-14 05:48:27,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-14 05:54:15,entrada
40,Georges Seurat,Producción,Caravaggio,2026-03-14 05:55:01,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-03-14 06:00:20,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-14 06:01:36,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-14 06:03:32,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-14 06:08:13,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-14 06:10:56,salida
34,El Greco,Producción,Vincent Van Gogh,2026-03-14 06:14:01,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-14 06:23:58,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-14 13:39:30,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-14 13:47:09,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-14 13:47:54,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-14 13:58:47,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-03-14 13:59:32,salida
14,Edgar Degas,Producción,Caravaggio,2026-03-14 14:01:20,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-14 14:03:48,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-14 14:06:43,salida
10,Pablo Picasso,Producción,Caravaggio,2026-03-14 14:12:36,salida
40,Georges Seurat,Producción,Caravaggio,2026-03-14 14:15:55,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-14 14:16:21,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-14 14:16:51,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-14 20:33:14,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-14 20:40:04,salida
34,El Greco,Producción,Vincent Van Gogh,2026-03-14 20:42:11,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-14 20:48:49,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-14 20:52:04,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-14 20:55:27,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-14 21:01:39,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-14 21:08:01,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-14 21:15:43,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-14 21:15:59,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-15 05:43:42,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-15 05:45:55,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-15 05:59:47,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-15 05:59:51,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-03-15 06:03:38,salida
13,Auguste Renoir,Producción,Caravaggio,2026-03-15 06:03:59,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-15 06:09:49,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-15 06:13:41,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-15 06:16:10,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-15 06:29:39,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-15 13:45:51,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-15 13:49:47,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-15 13:57:29,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-15 13:59:11,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-15 14:01:43,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-03-15 14:05:42,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-15 14:10:38,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-15 14:13:59,salida
14,Edgar Degas,Producción,Caravaggio,2026-03-15 14:28:16,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-15 14:30:40,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-15 20:42:14,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-15 20:46:35,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-15 20:46:39,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-15 20:53:05,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-15 21:00:49,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-03-15 21:05:01,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-15 21:05:25,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-15 21:05:26,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-15 21:13:47,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-15 21:15:41,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-15 21:17:23,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-16 05:48:02,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-16 05:51:12,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-03-16 05:53:50,salida
13,Auguste Renoir,Producción,Caravaggio,2026-03-16 05:58:40,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-16 06:03:51,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-16 06:06:35,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-16 06:07:27,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-16 06:08:15,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-16 06:12:15,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-16 06:23:56,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-16 06:27:39,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-16 06:54:29,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-16 07:38:59,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-03-16 07:49:28,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-16 07:50:01,entrada
1,Claude Monet,Dirección,N/A,2026-03-16 07:52:00,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-16 07:59:12,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-03-16 08:03:26,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-16 13:45:01,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-16 13:52:58,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-16 13:53:18,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-16 13:54:11,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-16 13:59:56,entrada
12,Édouard Manet,Producción,Caravaggio,2026-03-16 14:03:20,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-16 14:10:52,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-16 14:13:03,salida
13,Auguste Renoir,Producción,Caravaggio,2026-03-16 14:16:14,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-16 14:18:39,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-16 14:21:09,salida
3,Mary Cassatt,Administración,Claude Monet,2026-03-16 17:04:01,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-16 17:05:07,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-16 17:10:23,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-03-16 17:10:27,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-16 17:12:51,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-16 17:15:04,salida
1,Claude Monet,Dirección,N/A,2026-03-16 18:09:41,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-16 20:41:40,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-16 20:45:21,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-03-16 20:47:43,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-16 20:49:14,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-16 20:54:16,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-16 21:00:31,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-16 21:02:48,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-16 21:02:57,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-16 21:07:06,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-16 21:12:18,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-16 21:13:32,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-16 21:15:21,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-17 05:28:23,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-17 05:35:42,entrada
40,Georges Seurat,Producción,Caravaggio,2026-03-17 05:39:31,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-17 05:45:59,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-03-17 05:49:00,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-17 05:58:38,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-03-17 06:01:23,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-17 06:06:44,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-17 06:08:01,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-17 06:14:10,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-17 06:16:57,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-17 06:17:29,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-17 06:49:44,entrada
1,Claude Monet,Dirección,N/A,2026-03-17 07:48:43,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-03-17 07:54:41,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-17 07:55:31,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-03-17 07:56:36,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-17 08:03:20,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-17 08:20:47,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-17 13:44:53,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-17 13:52:29,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-17 13:55:44,entrada
40,Georges Seurat,Producción,Caravaggio,2026-03-17 13:57:17,salida
10,Pablo Picasso,Producción,Caravaggio,2026-03-17 14:01:06,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-17 14:02:13,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-17 14:05:56,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-17 14:06:29,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-17 14:10:47,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-17 14:12:17,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-03-17 14:13:32,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-17 14:15:50,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-17 16:55:47,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-17 17:05:18,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-17 17:07:37,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-17 17:07:40,salida
3,Mary Cassatt,Administración,Claude Monet,2026-03-17 17:16:14,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-03-17 17:21:42,salida
1,Claude Monet,Dirección,N/A,2026-03-17 17:54:25,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-17 20:44:59,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-17 20:45:38,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-17 20:46:33,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-03-17 20:53:42,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-03-17 20:56:15,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-17 20:58:15,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-17 21:01:52,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-17 21:03:11,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-17 21:05:07,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-17 21:05:32,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-17 21:06:40,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-17 21:13:21,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-17 21:14:05,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-18 05:35:12,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-18 05:48:12,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-18 05:51:29,salida
34,El Greco,Producción,Vincent Van Gogh,2026-03-18 05:53:49,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-18 05:54:14,salida
40,Georges Seurat,Producción,Caravaggio,2026-03-18 05:54:51,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-03-18 05:57:10,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-18 06:03:59,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-18 06:06:37,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-18 06:07:27,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-18 06:07:44,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-18 06:09:07,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-03-18 06:13:32,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-18 06:50:08,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-18 07:42:03,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-03-18 07:46:21,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-18 07:52:38,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-03-18 07:53:49,entrada
1,Claude Monet,Dirección,N/A,2026-03-18 07:55:51,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-18 08:05:29,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-18 13:32:39,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-18 13:36:23,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-18 13:43:09,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-18 13:49:18,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-18 13:50:13,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-18 13:56:50,entrada
40,Georges Seurat,Producción,Caravaggio,2026-03-18 13:57:26,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-18 14:05:45,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-18 14:08:46,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-18 14:09:44,salida
10,Pablo Picasso,Producción,Caravaggio,2026-03-18 14:13:19,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-18 14:14:30,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-18 14:33:17,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-18 17:02:11,salida
